,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
2604,10,35,4,1.0,2,0,0,0,0,0,0
2605,40,41,4,1.2,2,0,0,0,0,1,0
2606,22,73,2,1.7,1,216,0,0,0,1,0
2607,33,49,4,1.5,1,214,0,1,1,1,1
2608,35,79,2,2.0,1,194,0,0,0,1,1
2609,18,120,2,7.5,1,0,0,1,0,0,0
2610,16,60,2,3.2,1,0,0,0,0,0,0
2611,8,78,3,0.6,2,0,0,0,0,1,0
2612,26,40,4,1.1,2,131,0,0,0,0,0
2613,26,110,2,5.4,3,204,1,1,1,1,0
2614,11,160,4,5.7,3,0,1,1,0,0,0
2615,32,68,4,0.7,1,191,0,0,0,1,1
2616,31,49,2,1.6,3,103,0,0,0,1,0
2617,20,65,2,2.5,1,0,0,0,0,1,0
2618,0,55,3,2.4,2,145,0,0,0,1,0
2619,8,62,3,2.3,1,98,0,0,0,0,1
2620,22,152,1,0.0,1,0,0,0,0,0,0
2621,18,42,3,2.5,2,0,0,0,0,0,0
2622,28,39,4,0.7,2,0,0,0,0,1,0
2623,17,111,3,3.0,1,0,1,1,1,0,1
2624,21,82,3,2.1,1,0,0,0,0,0,0
2625,36,108,4,3.4,2,0,0,0,0,1,0
2626,27,59,2,0.8,3,0,0,0,0,1,0
2627,30,61,3,2.5,1,193,0,0,0,1,0
2628,6,78,4,2.0,2,0,0,1,0,1,0
2629,18,18,2,0.1,3,0,0,0,0,1,0
2630,37,113,4,1.7,3,0,0,0,0,1,1
2631,20,62,1,2.6666666666666665,2,0,0,0,0,1,0
2632,24,81,1,4.9,1,248,0,0,0,1,0
2633,25,13,3,0.4,1,106,0,0,0,1,0
2634,9,75,1,2.8,1,194,0,0,0,0,0
2635,14,33,2,0.8,3,89,0,0,0,1,0
2636,13,179,1,4.1,1,0,0,0,0,1,0
2637,26,69,3,2.0,2,0,0,0,0,1,0
2638,4,45,1,1.0,3,0,0,0,0,1,0
2639,26,59,3,3.0,2,0,0,0,0,1,0
2640,13,81,2,2.8,1,0,0,0,0,1,0
2641,5,133,1,5.4,1,212,0,0,0,1,0
2642,29,81,2,0.0,3,0,0,0,0,1,0
2643,38,14,4,0.4,2,86,0,0,0,1,1
2644,14,28,2,0.8,3,0,0,0,0,0,0
2645,12,93,2,2.2,1,0,0,0,0,1,0
2646,20,191,3,2.6,3,123,1,0,0,0,0
2647,37,155,1,2.9,1,0,0,0,0,1,0
2648,0,155,2,7.2,1,0,0,0,0,0,0
2649,8,68,4,1.3,1,0,0,0,0,1,0
2650,40,52,2,1.1,1,226,0,0,0,0,0
2651,17,51,1,0.7,3,0,0,0,0,0,0
2652,0,44,4,1.6,1,180,0,0,0,1,0
2653,5,121,2,3.1,1,408,0,0,0,1,0
2654,36,49,4,2.2,1,204,0,1,0,1,0
2655,26,42,2,1.0,3,78,0,1,0,1,0
2656,15,144,1,4.1,1,0,0,0,0,0,0
2657,6,72,1,2.6,2,0,0,0,0,1,0
2658,4,44,1,1.5,1,109,0,0,0,0,0
2659,35,43,3,0.9,3,175,0,0,0,0,0
2660,14,74,1,0.1,2,144,0,1,0,1,0
2661,41,145,1,2.5,1,0,0,0,0,1,0
2662,41,158,2,2.1,1,0,0,0,0,0,0
2663,28,78,4,4.9,1,0,0,0,0,0,0
2664,29,154,1,2.4,2,352,1,0,0,1,0
2665,9,105,2,4.5,3,0,0,0,0,0,0
2666,7,100,3,0.6,2,0,0,0,0,1,0
2667,39,58,1,0.0,2,0,0,0,0,1,0
2668,35,113,1,0.9,1,406,0,0,0,1,0
2669,18,10,2,0.1,2,0,0,1,0,0,1
2670,33,142,2,2.7,1,0,0,0,0,0,0
2671,37,128,1,2.5,1,0,0,0,0,0,0
2672,5,131,3,0.5,3,0,1,0,0,0,0
2673,30,88,4,1.0,2,122,0,0,0,1,0
2674,6,101,2,0.6,1,0,0,0,0,1,0
2675,1,70,2,1.75,3,0,0,0,1,1,1
2676,20,122,1,0.3,1,0,0,1,0,1,0
2677,8,70,3,1.5,1,0,0,0,0,1,0
2678,38,148,2,4.3,3,0,1,0,0,1,0
2679,32,43,2,2.1,3,166,0,0,0,1,0
2680,30,31,1,1.5,3,0,0,0,0,1,0
2681,11,35,2,0.8,3,0,0,0,0,0,0
2682,27,81,4,2.6,3,0,0,0,0,1,0
2683,25,19,1,1.4,3,98,0,0,0,0,0
2684,5,98,4,1.8,3,129,0,1,1,1,1
2685,2,101,4,2.1,3,0,0,0,0,1,0
2686,24,81,2,0.4,3,0,0,0,0,0,0
2687,27,135,1,0.6,1,452,0,0,0,1,0
2688,30,34,2,0.7,2,0,0,0,0,1,0
2689,16,104,1,3.4,1,249,0,0,0,0,0
2690,38,29,3,0.7,2,0,0,0,0,1,0
2691,36,119,2,5.4,2,0,1,0,0,1,0
2692,20,82,2,1.7,2,0,0,0,0,1,1
2693,29,62,1,0.2,1,0,0,0,0,1,0
2694,19,85,3,2.1,1,0,0,0,0,1,1
2695,15,8,2,0.1,2,0,0,0,0,0,0
2696,37,78,4,1.7,3,0,0,0,0,1,0
2697,32,44,3,0.5,2,0,0,0,0,1,0
2698,14,122,2,8.0,1,0,0,0,0,1,1
2699,11,22,3,0.1,2,114,0,0,0,0,0
2700,5,39,4,2.2,2,0,0,0,0,1,1
2701,26,55,1,1.6,2,0,0,0,0,1,0
2702,18,144,2,6.1,1,158,0,0,0,0,0
2703,27,71,1,2.6,2,0,0,0,0,0,1
2704,13,191,2,3.0,1,0,0,0,0,1,0
2705,26,22,1,0.5,2,100,0,0,0,1,0
2706,17,158,1,2.4,1,0,0,0,0,1,0
2707,9,131,3,0.3,3,0,1,0,1,1,1
2708,24,75,1,2.8,2,160,0,0,0,0,1
2709,4,69,3,0.7,2,170,0,0,0,0,0
2710,27,39,2,0.8,1,0,0,0,0,0,0
2711,14,34,4,1.7,1,0,0,0,0,1,1
2712,7,32,1,1.7,1,0,0,0,0,1,0
2713,18,129,1,5.7,1,0,0,0,0,1,0
2714,20,158,3,5.4,1,432,1,0,0,0,1
2715,18,54,1,1.8,1,0,0,0,0,1,0
2716,17,34,1,2.0,2,0,0,0,0,0,0
2717,0,45,4,0.6,2,0,0,0,0,1,1
2718,33,68,2,2.3,3,0,0,1,0,0,0
2719,21,53,1,1.5,2,0,0,0,0,1,0
2720,23,32,1,0.1,1,0,0,0,0,0,1
2721,33,173,2,7.2,3,0,1,0,0,1,0
2722,34,31,4,0.4,1,0,0,0,0,0,0
2723,29,72,2,3.7,1,144,0,0,0,1,0
2724,24,30,4,0.4,2,157,0,0,1,1,1
2725,38,138,1,2.5,1,0,0,0,0,1,0
2726,37,18,1,1.5,2,127,0,0,0,0,0
2727,19,69,1,2.8,1,220,0,0,0,1,1
2728,13,58,3,2.1,1,247,0,0,0,1,0
2729,34,63,4,1.5,1,0,0,0,0,1,0
2730,30,43,2,0.3,1,0,0,1,0,0,0
2731,5,28,1,0.2,3,0,0,0,0,1,0
2732,9,38,1,2.1,3,133,0,0,0,0,0
2733,29,72,3,0.3,2,147,0,0,0,0,0
2734,31,64,4,0.9,1,0,0,0,0,1,0
2735,12,70,3,2.6,2,165,0,0,0,1,0
2736,29,12,1,0.3,1,0,0,0,0,0,0
2737,31,159,2,0.5,1,0,0,0,0,0,0
2738,9,103,2,4.5,3,0,0,0,0,1,0
2739,18,42,1,0.3,3,0,0,0,0,1,0
2740,29,48,2,2.1,3,142,0,0,0,1,0
2741,3,49,1,1.5,1,0,0,0,0,0,0
2742,14,89,2,0.4,1,0,0,0,0,1,0
2743,8,22,4,0.7,2,0,0,0,0,1,1
2744,27,10,2,0.2,1,86,0,0,0,0,0
2745,25,38,1,1.3,2,120,0,0,0,0,1
2746,29,49,2,2.1,3,95,0,0,0,1,1
2747,12,30,2,1.4,3,0,0,0,0,0,1
2748,7,82,1,2.6,2,240,0,0,1,1,1
2749,37,82,1,0.8,3,312,0,0,0,1,0
2750,33,24,1,0.1,2,0,0,0,0,0,0
2751,23,32,4,0.6,1,156,0,0,0,1,1
2752,25,34,3,0.9,3,111,0,0,0,1,0
2753,27,195,2,4.75,2,477,1,0,0,0,0
2754,1,61,4,2.2,1,119,0,0,0,0,0
2755,11,22,3,0.1,2,0,0,0,0,1,1
2756,0,40,4,1.0,3,0,0,0,0,1,0
2757,38,50,2,2.8,1,205,0,0,0,0,0
2758,36,35,2,0.7,3,0,0,1,0,0,1
2759,33,64,3,0.3,2,0,0,0,0,0,0
2760,7,49,3,2.3,1,0,0,0,0,1,0
2761,8,44,4,1.0,2,192,0,0,0,0,1
2762,31,65,2,3.7,1,0,0,0,0,1,0
2763,31,13,4,0.7,1,0,0,0,0,1,0
2764,5,84,1,2.9,3,105,0,0,0,0,1
2765,29,28,4,0.2,2,101,0,0,0,1,0
2766,32,108,3,4.4,1,0,0,0,0,1,0
2767,24,59,1,0.0,1,144,0,0,0,1,0
2768,22,163,1,2.4,1,396,0,0,0,1,0
2769,9,183,2,8.8,3,582,1,0,0,1,0
2770,6,69,4,4.0,3,0,0,0,0,1,0
2771,16,115,1,7.0,1,0,0,0,0,0,0
2772,31,130,4,6.5,1,0,1,0,0,0,1
2773,37,185,2,7.9,2,358,1,0,0,1,0
2774,29,118,2,0.3,1,0,0,0,0,1,0
2775,13,163,1,4.1,1,0,0,0,0,0,0
2776,20,140,2,6.3,1,380,0,0,0,1,1
2777,33,91,2,0.7,2,0,0,0,0,1,1
2778,31,61,4,1.3,3,0,0,0,0,1,1
2779,35,168,4,4.1,2,0,1,0,0,1,0
2780,13,69,3,0.9,2,0,0,0,0,0,0
2781,21,22,1,0.2,1,104,0,0,0,0,0
2782,22,53,1,0.3,1,213,0,0,0,0,0
2783,26,25,2,1.0,2,0,0,0,1,1,1
2784,9,115,4,2.2,2,0,1,0,0,0,0
2785,9,31,4,1.1,3,85,0,1,1,1,1
2786,10,83,1,2.8,3,0,0,0,0,0,1
2787,34,152,2,6.9,1,0,0,0,0,0,0
2788,20,30,1,0.1,1,0,0,0,0,1,0
2789,3,34,1,0.2,3,0,0,0,0,1,1
2790,22,44,1,1.4,3,0,0,0,0,1,1
2791,20,182,2,7.6,1,0,0,0,0,0,0
2792,30,44,3,1.5,1,117,0,0,0,1,0
2793,33,122,2,6.0,1,153,0,1,1,1,1
2794,26,35,4,1.8,1,0,0,0,0,1,0
2795,25,91,1,0.8,3,0,0,0,0,0,0
2796,32,30,2,2.0,2,0,0,0,0,0,0
2797,39,53,1,2.5,3,0,0,0,0,1,0
2798,33,28,1,0.3,3,0,0,0,0,1,0
2799,39,85,4,3.4,2,200,0,0,0,1,0
2800,26,28,2,0.7,2,90,0,0,0,1,1
2801,34,41,4,0.4,1,177,0,0,0,1,0
2802,22,154,1,5.0,3,0,1,1,1,1,0
2803,18,41,1,0.3,3,0,0,0,0,1,0
2804,32,33,3,1.5,1,0,0,0,0,0,0
2805,12,182,3,5.8,3,0,1,0,0,1,0
2806,27,59,2,0.8,3,0,0,0,0,1,0
2807,2,129,2,3.3,1,0,0,1,0,0,0
2808,27,35,3,0.9,3,136,0,0,0,1,0
2809,16,185,3,2.2,2,0,1,1,1,1,1
2810,34,45,4,1.3,2,201,0,0,0,0,0
2811,12,62,4,0.1,2,145,0,0,0,0,0
2812,28,183,3,8.2,3,467,1,0,1,1,1
2813,22,14,2,0.1,3,0,0,0,0,1,0
2814,28,53,1,2.2,3,0,0,0,0,1,1
2815,1,48,3,2.6,3,169,0,0,0,0,0
2816,26,128,2,0.4,1,0,0,0,0,1,0
2817,7,105,1,4.0,1,331,0,0,0,1,0
2818,9,40,3,0.9,1,0,0,0,0,1,1
2819,37,10,2,0.4,1,0,0,0,0,1,0
2820,4,102,2,3.3,1,303,0,0,0,0,0
2821,32,31,3,0.1,2,0,0,0,0,1,0
2822,5,30,4,0.8,1,158,0,0,0,1,0
2823,7,21,1,0.6,3,0,0,1,0,0,0
2824,36,44,2,0.3,1,0,0,0,0,0,0
2825,10,48,1,2.5,3,164,0,0,0,1,0
2826,11,21,3,0.2,2,0,0,0,0,1,0
2827,11,84,4,2.2,2,0,0,0,0,1,1
2828,10,64,3,0.7,2,230,0,0,0,1,0
2829,9,82,1,2.5,1,138,0,0,0,0,0
2830,35,39,4,1.3,1,0,0,0,0,1,0
2831,27,45,2,0.8,3,0,0,0,0,1,1
2832,21,133,4,5.7,3,0,1,0,1,1,1
2833,22,152,2,1.4,1,0,0,0,0,1,0
2834,16,12,1,1.0,1,91,0,1,0,0,0
2835,16,32,3,1.5,1,149,0,0,0,1,0
2836,1,74,4,2.6,1,204,0,0,0,0,0
2837,14,54,2,1.1,2,159,0,0,0,0,1
2838,6,181,3,4.1,2,0,1,0,1,1,1
2839,33,75,2,0.0,3,0,0,0,0,1,0
2840,15,95,3,0.1,1,240,0,1,0,0,0
2841,11,190,4,7.3,2,565,1,0,1,1,0
2842,11,90,1,2.8,1,0,0,0,0,1,0
2843,3,20,4,1.0,1,134,0,0,0,1,1
2844,34,64,3,2.2,3,0,0,0,0,0,0
2845,36,85,2,1.7,3,98,0,0,0,0,0
2846,43,105,4,1.7,2,0,0,0,0,1,0
2847,18,21,1,0.2,1,0,0,0,0,1,0
2848,1,78,2,1.8,2,0,0,0,0,0,0
2849,21,158,2,6.666666666666667,1,132,0,0,0,1,1
2850,34,125,1,4.3,1,219,0,0,0,0,0
2851,36,81,3,1.8,2,0,0,0,0,1,0
2852,29,183,1,8.1,1,0,0,0,0,1,1
2853,3,54,4,0.6,2,0,0,0,0,1,0
2854,24,79,4,3.6,3,212,0,0,0,1,0
2855,11,38,1,1.5,2,136,0,0,0,1,0
2856,10,172,4,1.0,2,295,1,0,0,1,0
2857,8,184,3,7.5,1,0,1,0,0,0,0
2858,11,158,2,7.8,1,114,0,0,0,1,1
2859,11,188,1,0.9,3,282,1,0,0,1,0
2860,2,20,4,0.5,3,0,0,0,0,1,0
2861,18,60,4,0.2,3,151,0,0,0,0,1
2862,39,113,4,2.4,3,0,0,0,0,1,0
2863,5,70,4,0.0,1,0,0,0,0,1,1
2864,41,84,2,0.0,3,0,0,0,0,1,1
2865,33,23,2,0.2,3,0,0,0,0,1,0
2866,22,141,2,3.3,1,0,0,1,1,1,1
2867,33,110,3,4.4,1,264,0,0,0,1,0
2868,26,31,4,1.8,1,0,0,0,0,1,1
2869,35,22,1,1.3,1,80,0,0,0,0,0
2870,17,91,1,5.2,1,0,0,1,0,0,0
2871,39,82,4,2.4,3,252,0,0,0,1,0
2872,26,23,1,0.3,1,0,0,0,0,0,0
2873,23,35,1,0.1,1,0,0,1,0,1,0
2874,25,114,1,2.5,3,0,1,0,0,1,0
2875,33,18,3,0.1,2,0,0,0,0,1,1
2876,1,80,2,1.6,3,238,0,0,0,0,0
2877,32,74,2,2.3,3,0,0,0,0,0,1
2878,19,122,4,4.1,2,0,1,0,0,1,0
2879,15,73,3,2.3333333333333335,2,0,0,0,0,0,0
2880,40,40,2,1.1,1,0,0,0,0,1,0
2881,25,55,4,0.1,3,0,0,0,0,1,0
2882,31,69,1,2.7,2,0,0,1,0,0,1
2883,14,92,4,1.4,2,0,0,0,0,1,0
2884,2,48,4,2.1,3,0,0,0,0,1,1
2885,31,113,4,0.6,3,327,1,0,0,1,0
2886,25,58,1,1.3,2,0,0,0,0,1,0
2887,16,109,2,2.2,1,0,0,0,0,1,0
2888,28,39,3,1.0,2,0,0,0,0,1,1
2889,29,33,3,1.9,2,144,0,0,0,0,0
2890,24,18,4,0.2,1,0,0,0,0,1,1
2891,33,63,1,1.6,1,0,0,0,0,1,1
2892,32,43,1,2.8,2,0,0,0,0,1,0
2893,14,70,4,2.0,3,0,0,0,0,1,0
2894,25,19,1,0.9,3,0,0,0,0,0,0
2895,36,39,4,1.3,2,140,0,0,0,1,0
2896,28,81,3,0.8,1,0,0,0,0,0,0
2897,2,34,4,1.3,3,0,0,0,0,0,0
2898,1,140,1,5.9,2,175,1,1,1,1,0
2899,18,114,1,0.3,1,0,0,0,0,0,0
2900,28,55,2,3.2,3,151,0,0,0,0,0
2901,30,21,1,0.1,2,76,0,0,0,1,0
2902,30,50,4,2.8,2,0,0,1,0,1,0
2903,34,41,3,1.5,1,0,0,0,0,1,1
2904,32,190,3,2.2,1,0,1,0,1,1,0
2905,40,8,2,0.3,3,0,0,0,0,1,0
2906,8,55,2,1.6666666666666667,2,0,0,0,0,1,0
2907,20,40,2,1.3,1,0,0,0,0,0,1
2908,32,22,3,0.1,2,0,0,0,0,1,0
2909,8,44,2,1.6666666666666667,2,0,0,1,0,0,1
2910,22,102,3,4.5,3,0,1,0,0,1,0
2911,4,54,4,1.8,3,235,0,0,0,1,0
2912,20,130,4,3.2,2,0,1,0,0,0,0
2913,12,75,3,2.3333333333333335,2,0,0,0,0,1,1
2914,18,42,2,1.7,1,0,0,0,0,1,0
2915,9,133,1,3.8,1,0,0,0,0,1,0
2916,20,40,1,1.2,2,0,0,0,0,1,0
2917,31,34,3,1.5,1,101,0,0,0,1,0
2918,3,142,1,0.8,1,0,0,0,0,1,0
2919,10,64,3,2.3,1,0,0,0,1,1,1
2920,35,44,2,1.6,3,170,0,0,0,1,0
2921,24,95,1,0.3,1,262,0,0,0,1,0
2922,26,49,1,1.4,3,0,0,0,0,1,0
2923,27,12,2,0.2,1,0,0,0,0,0,0
2924,26,98,1,1.3,3,0,0,0,0,1,1
2925,35,42,4,0.4,1,0,0,0,0,1,0
2926,28,44,2,0.6,3,0,0,0,0,1,1
2927,17,124,1,5.2,1,0,0,0,0,0,0
2928,6,175,2,6.7,1,0,0,0,0,1,0
2929,6,22,4,0.3,1,0,0,0,0,0,0
2930,17,78,4,2.6666666666666665,1,99,0,0,0,1,0
2931,4,54,2,1.0,2,109,0,0,0,0,1
2932,16,154,1,7.0,1,0,0,0,0,0,1
2933,22,42,3,2.7,2,0,0,0,0,1,0
2934,13,195,2,6.5,1,635,0,0,0,1,0
2935,23,80,1,3.0,3,0,0,0,0,1,1
2936,22,81,3,2.0,2,0,0,0,0,1,0
2937,36,89,2,2.0,1,0,0,0,0,1,1
2938,9,61,3,2.6,2,0,0,0,0,1,0
2939,24,25,4,0.4,3,0,0,0,0,0,1
2940,3,43,3,0.1,2,163,0,0,0,1,0
2941,35,122,1,2.6,1,352,0,0,0,0,0
2942,5,160,1,4.3,1,385,0,0,0,1,0
2943,32,83,4,1.6,2,0,0,0,0,0,0
2944,30,79,2,0.0,3,0,0,0,0,0,0
2945,19,30,3,0.5,2,0,0,0,0,1,1
2946,9,145,1,4.3,1,437,0,0,0,1,0
2947,21,151,2,3.3,1,328,0,0,0,0,0
2948,18,14,2,0.1,3,98,0,0,0,0,1
2949,11,19,3,0.2,2,0,0,0,0,1,0
2950,16,55,1,0.7,3,135,0,0,0,1,0
2951,2,132,2,2.4,3,0,1,0,0,0,1
2952,8,182,1,8.6,1,0,0,0,0,0,0
2953,36,78,3,0.5,1,0,0,0,0,1,1
2954,7,42,1,2.4,2,0,0,0,0,1,1
2955,29,44,2,2.3,3,187,0,0,0,1,0
2956,38,195,4,5.2,3,522,1,0,1,1,1
2957,36,53,3,0.5,2,0,0,0,0,1,0
2958,41,65,3,2.4,1,0,0,0,0,0,0
2959,12,43,4,0.2,1,0,0,0,0,0,0
2960,29,38,4,1.5,3,0,0,0,0,0,1
2961,36,50,1,1.8,3,0,0,0,0,1,0
2962,0,81,2,1.8,2,0,0,0,0,0,0
2963,3,41,1,1.9,3,0,0,0,0,1,1
2964,10,73,3,2.3,1,0,0,0,0,1,0
2965,27,31,2,0.4,3,104,0,0,0,0,1
2966,7,84,3,0.6,2,0,0,0,0,1,1
2967,14,95,2,1.9,1,0,0,0,0,1,1
2968,18,162,4,1.3,1,301,1,0,0,0,0
2969,18,60,2,2.2,3,115,0,0,0,0,0
2970,30,121,2,1.1,3,0,1,1,0,0,0
2971,25,43,3,1.0,2,165,0,0,1,1,1
2972,7,38,1,1.8,2,182,0,0,1,1,1
2973,22,82,1,2.9,1,276,0,0,0,1,0
2974,18,52,4,1.9,1,0,0,0,0,1,0
2975,33,43,3,1.5,1,168,0,0,0,0,1
2976,8,82,1,2.6,2,0,0,1,1,1,1
2977,10,161,1,4.1,1,0,0,1,0,1,0
2978,30,24,2,0.7,2,0,0,0,0,1,0
2979,32,102,1,2.6,1,0,0,0,0,1,0
2980,2,53,3,2.4,2,0,0,0,0,0,0
2981,28,85,1,1.2,1,0,0,0,0,0,0
2982,33,111,3,4.4,1,0,0,0,0,1,0
2983,32,90,2,0.3,1,0,0,0,0,1,1
2984,28,94,2,1.1,1,188,0,0,0,0,0
2985,23,63,4,3.6,3,0,0,0,0,0,0
2986,30,153,2,2.8,2,0,1,1,1,1,0
2987,7,39,2,2.0,3,0,0,0,0,0,0
2988,21,205,2,8.8,1,181,0,1,0,1,0
2989,18,142,1,3.4,1,496,0,0,0,1,0
2990,25,163,2,0.4,1,0,0,1,0,0,0
2991,17,113,3,1.0,1,0,0,1,0,1,0
2992,21,64,1,2.9,1,0,0,0,0,1,1
2993,40,20,3,0.1,3,0,0,0,0,0,1
2994,24,179,1,1.0,1,0,0,0,0,1,0
2995,24,91,2,4.5,3,90,0,0,0,1,0
2996,18,103,1,3.3333333333333335,1,0,1,1,1,1,1
2997,33,80,4,1.6,2,0,0,0,0,0,0
2998,35,38,2,0.3,1,0,0,0,0,0,0
2999,34,44,1,0.2,1,0,0,0,0,0,1
3000,14,164,1,4.3,2,0,1,0,0,0,0
3001,7,81,3,1.6,1,0,0,0,0,1,1
3002,13,95,2,1.7,2,83,0,0,0,0,0
3003,28,44,3,1.9,2,0,0,0,0,0,1
3004,7,88,3,1.6,1,0,0,0,0,1,1
3005,36,148,3,7.0,2,0,1,0,0,1,0
3006,37,169,3,5.0,2,184,1,0,1,1,1
3007,37,11,1,0.8,2,102,0,0,0,0,1
3008,25,92,1,3.0,3,158,0,0,0,0,1
3009,9,74,3,2.6,2,0,0,0,0,1,0
3010,1,72,3,0.8,1,0,0,0,0,1,0
3011,31,63,3,2.6666666666666665,1,0,0,0,0,1,0
3012,3,172,2,4.5,1,415,0,0,0,1,0
3013,21,183,2,1.4,1,0,0,0,0,1,1
3014,34,40,1,2.5,3,166,0,0,0,1,0
3015,18,68,4,2.9,1,0,0,1,0,0,1
3016,23,78,4,3.6,3,0,0,0,0,1,0
3017,32,68,2,3.7,1,184,0,0,0,0,0
3018,32,49,1,1.4,1,99,0,0,0,1,1
3019,33,39,2,2.3,3,0,0,0,0,1,0
3020,20,151,1,3.5,1,392,0,0,0,1,0
3021,28,159,2,0.5,1,461,0,0,0,1,0
3022,33,89,4,1.9,2,0,0,0,0,1,1
3023,37,105,4,1.7,3,244,0,0,0,0,1
3024,35,78,2,2.0,1,0,0,0,0,1,1
3025,32,128,2,2.7,1,344,0,0,0,0,0
3026,20,81,4,0.8,1,228,0,0,0,0,1
3027,29,50,4,0.1,3,152,0,0,0,1,0
3028,39,38,3,0.1,3,178,0,0,0,1,1
3029,17,119,2,6.1,1,263,0,1,0,1,0
3030,26,110,3,1.8,2,0,0,0,0,1,0
3031,25,29,1,1.4,3,102,0,0,0,0,1
3032,22,19,1,0.4,3,0,0,0,0,1,0
3033,19,130,2,4.7,3,221,1,0,0,0,1
3034,21,38,1,2.4,1,130,0,0,0,1,0
3035,24,31,1,0.3,3,0,0,0,0,0,0
3036,9,14,4,0.7,2,105,0,0,0,1,0
3037,2,158,3,0.4,2,0,1,0,1,1,0
3038,8,39,4,0.2,1,115,0,0,0,1,0
3039,9,141,2,4.9,3,0,1,0,0,0,1
3040,2,33,3,1.0,1,167,0,0,0,1,0
3041,5,92,2,0.6,1,0,0,0,0,1,0
3042,26,78,3,3.0,2,0,0,0,0,0,0
3043,22,42,3,2.7,2,0,0,0,0,1,1
3044,16,15,2,0.3,2,83,0,0,0,0,0
3045,32,48,1,2.8,2,0,0,0,0,1,0
3046,12,63,3,2.3,1,0,0,0,0,1,0
3047,33,149,1,4.7,1,0,0,1,0,0,0
3048,39,49,1,0.8,1,103,0,0,0,1,0
3049,35,125,2,3.9,1,0,0,0,0,0,0
3050,25,58,1,1.3,2,0,0,0,0,1,0
3051,35,48,3,1.5,1,0,0,0,0,1,0
3052,30,75,2,3.2,3,0,0,0,0,0,1
3053,4,114,2,0.2,1,0,0,0,0,1,0
3054,21,134,4,5.5,2,0,1,0,1,1,1
3055,2,111,4,2.3,3,0,0,0,0,1,0
3056,29,62,4,3.8,2,149,0,0,0,1,0
3057,18,45,1,0.7,1,0,0,1,0,1,0
3058,4,113,2,0.2,1,0,0,0,0,1,0
3059,36,128,1,2.6,1,0,0,0,0,1,0
3060,38,168,4,5.7,3,0,1,0,0,1,0
3061,13,81,1,4.0,3,206,0,1,0,1,0
3062,14,75,1,0.1,2,297,0,0,0,0,1
3063,29,21,4,0.1,3,0,0,0,0,0,0
3064,33,83,3,4.4,1,0,0,0,0,1,0
3065,15,121,1,3.5,1,368,0,1,0,1,0
3066,33,40,4,1.6666666666666667,3,0,0,0,0,1,0
3067,5,101,1,2.9,3,170,0,1,0,0,0
3068,26,90,2,4.5,3,0,0,0,0,0,0
3069,20,68,1,2.6666666666666665,2,0,0,0,0,1,1
3070,3,74,2,1.8,2,221,0,1,0,0,0
3071,8,74,4,0.1,2,257,0,0,0,0,1
3072,30,51,2,3.2,3,0,0,0,0,0,0
3073,5,149,1,1.5,1,0,0,0,0,1,0
3074,15,31,1,1.4,3,88,0,0,0,1,1
3075,0,85,2,1.6,3,0,0,0,0,0,0
3076,6,62,2,1.75,3,0,0,0,0,0,1
3077,21,44,1,0.3,1,110,0,1,0,1,0
3078,13,63,3,0.5,3,190,0,1,1,1,1
3079,31,23,2,0.3,1,0,0,0,0,1,1
3080,22,40,3,2.2,2,87,0,0,0,1,0
3081,10,78,2,4.5,3,204,0,0,0,1,1
3082,13,40,3,0.9,3,129,0,0,0,1,0
3083,16,78,4,2.4,1,0,0,1,1,1,0
3084,0,129,3,0.7,2,0,1,0,0,0,0
3085,29,71,3,0.3,2,0,0,0,0,0,1
3086,35,23,3,0.3,3,0,0,0,0,1,0
3087,33,15,2,0.3,1,0,0,0,0,1,0
3088,31,28,1,1.3,1,138,0,0,0,0,1
3089,5,23,3,1.0,1,95,0,0,0,0,0
3090,31,19,1,1.5,3,0,0,0,0,1,0
3091,32,42,3,1.4,3,158,0,0,0,0,1
3092,18,113,2,0.4,1,325,0,1,0,0,0
3093,5,34,4,0.4,2,0,0,0,0,0,1
3094,23,19,1,0.5,2,104,0,0,0,0,1
3095,25,43,1,1.6,2,0,0,0,0,1,1
3096,18,179,3,1.2,1,0,1,1,1,1,0
3097,32,44,3,2.2,3,0,0,0,0,0,0
3098,16,21,2,0.1,2,0,0,0,0,0,0
3099,40,115,1,2.5,1,174,0,0,0,0,1
3100,27,81,4,3.8,2,0,0,0,0,0,1
3101,31,91,2,2.8,1,0,0,0,0,0,0
3102,25,30,4,0.9,2,0,0,0,0,0,1
3103,22,55,3,1.4,3,0,0,0,0,1,0
3104,31,48,2,2.1,3,0,0,0,0,0,1
3105,4,23,4,0.3,2,121,0,0,0,0,0
3106,10,21,3,0.1,2,0,0,0,0,0,0
3107,17,55,2,1.7,1,0,0,0,0,0,0
3108,15,21,3,1.0,2,0,0,0,0,1,0
3109,34,40,3,2.2,3,0,0,1,0,1,0
3110,20,30,4,0.3,1,0,0,0,0,0,1
3111,9,78,3,0.6,2,0,0,0,0,1,0
3112,32,65,2,3.2,3,0,0,0,0,1,0
3113,5,50,4,2.1,3,209,0,0,0,1,0
3114,4,55,4,2.0,2,0,0,1,0,1,0
3115,5,111,2,0.2,1,0,0,0,0,0,0
3116,10,21,3,0.1,2,0,0,0,0,0,1
3117,16,65,3,0.5,3,256,0,0,0,1,0
